url,type,content
https://www.imdb.com/title/tt0122689/,summary,"Originally filmed in December 1968, ""The Rock and Roll Circus"" was originally intended to be released as a television special. The special was filmed over two nights and featured not only the Rolling Stones but The Who, Jethro Tull (with future Black Sabbath guitarist Tommy Iommi filling in for the recently departed Mick Abrahams), Marianne Faithful and an all-star jam featuring John Lennon, Eric Clapton, Keith Richards and Mitch Micthell. Sadly, this also marked the final appearance of the Stones founder and original guiding light, Brian Jones, who would be dead within six months after filming the special.—Brian Washington <Sargebri@att.net>"
https://www.imdb.com/title/tt0085606/,summary,An avant-garde exploration of a woman's life.
https://www.imdb.com/title/tt10147546/,summary,"This intimate, in-depth look at Beyoncé's celebrated 2018 Coachella performance reveals the emotional road from creative concept to cultural movement."
https://www.imdb.com/title/tt0760183/,summary,"The film focuses on the later years of Marvin Gaye as he lived in Europe, putting his past drug abuse behind him and wrote his hit song Sexual Healing, along with promoter Freddy Cousaert."
https://www.imdb.com/title/tt0760183/,summary,"A look at the last years of Marvin Gaye's life, from his parting ways with Motown and self-imposed exile to Europe, to his relationship with Freddy Cousaert, the promoter who guided the singer through the recording of his biggest-selling album, Midnight Love.—Anonymous"
https://www.imdb.com/title/tt0073822/,summary,"The story of the prince Tamino and his zestful sidekick Papageno, who are sent on a mission to save a beautiful princess from the clutches of evil."
https://www.imdb.com/title/tt0073822/,summary,"A production of Wolfgang Amadeus Mozart's opera ""The Magic Flute"" is presented, this film which blurs the lines of it as a stage production - not only with aspects of the theater stage shown, but also the occasional shot of the audience members watching it, and the performers going through their backstage routines during intermission - and a movie as the set moves out from the confines of the stage. The actual story concerns Tamino, a prince, falling in love with Pamina solely from seeing her photograph, Pamina's mother, the Queen of the Night, vowing that Pamina will be his if he rescues her from Sarastro, a demon who has captured her. On behalf of the Queen, three of her attendants, ""ladies"", who saved Tamino from a serpent, provide him with a magic flute to entice Pamina, and three child angels, who will act as his guides. The ladies also dispatch the pan-flute playing Papageno, a bird catcher who laments not being married himself, with Tamino, they providing him with magic bells as protection. Tamino will discover that not relayed to him by the Queen and her ladies is as it appears, he and Papageno who will have to go through a trial of enlightenment to reach their desired ends.—Huggo"
https://www.imdb.com/title/tt0073822/,summary,"This scintillating screen version of Wolfgang Amadeus Mozart's beloved opera showcases Ingmar Bergman's deep knowledge of music and gift for expressing it cinematically. Casting some of Europe's finest soloists - Josef Köstlinger, Ulrik Cold, Håkan Hagegård, and Birgit Nordin among them-the director lovingly recreated the baroque theater of Sweden's Drottningholm Palace to stage the story of the prince Tamino and his zestful sidekick Papageno, who are sent on a mission to save a beautiful princess from the clutches of evil. A celebration of love and forgiveness that exhibits a profound appreciation for the artifice and spectacle of the theater, The Magic Flute is among the most exquisite opera films ever made."
https://www.imdb.com/title/tt0073822/,summary,"The Queen of the Night offers her daughter Pamina to Tamino, but he has to bring her back from her father and priest Sarastro. She gives a magic flute to Tamino and magic bells to the bird hunter Papageno, who follows Tamino and wants to find a wife. The duo travels in a journey of love and knowledge.—Claudio Carvalho, Rio de Janeiro, Brazil"
https://www.imdb.com/title/tt0086985/,summary,"Chilly is just a guy from the streets with a talent for break-dancing. When his wicked moves catch the eye of an industry pro, Chilly finds his dreams of fame and fortune coming true, for better or for worse."
https://www.imdb.com/title/tt0086985/,summary,"Chilly D is a young man in New York who just lives for the thrill of rapping and breakdancing with his gang, the Body Rocks. One night after performing in a club with his friends, Chilly gets an offer to perform at a high-class nightspot with a chance at becoming a star. He grabs the opportunity and soon he's on top of the world. Surrounded by all the trappings of his new-found fame, however, Chilly loses touch with the people and lifestyle that made him what he is. Will he turn his back forever on his past, or remain true to his roots?—Jean-Marc Rocher <rocher@fiberbit.net>"
https://www.imdb.com/title/tt1114723/,summary,A teenage boy loses his footing when he finds himself drawn to the new boy in class.
https://www.imdb.com/title/tt1114723/,summary,"It's November 1989, and the Berlin Wall is falling. In Stavanger, Norway, teenage boy Jarle has a great new girlfriend and is starting a rock band with his buddies. But when a new boy, the synth pop-listening Yngve, joins his class, Jarle is more fascinated than he wants to be, and the world as he knows it starts to crumble.—Peter Brandt Nielsen"
https://www.imdb.com/title/tt15772866/,summary,"Artists perform new and classic Christmas songs from the set of ""The Chosen."""
https://www.imdb.com/title/tt0038924/,summary,A concert pianist with amnesia fights to regain her memory.
https://www.imdb.com/title/tt0038924/,summary,"One dark summer night, Francesca Cunningham, a once world famed pianist, escapes from her hospital room and tries to commit suicide by jumping off a local bridge. She is rescued and taken back to the hospital and undergoes psychological treatment by Dr. Larsen. Larsen, desperately wants to know the events and persons who drove her to this state and help her. He makes Francesca talk about her past - a past with a controlling guardian, Nicholas, no friends, kept apart from the man she loved and forced to practice the piano 5-6 hours a day.—Kelly"
https://www.imdb.com/title/tt0038924/,summary,"After attempting suicide, Francesca Cunningham hires Dr. Larsen who, using hypnotism, delves into her subconscious in search of answers. Francesca recounts several failed romances to Dr. Larsen, shown in flashbacks, many of which were sabotaged by her cousin and musical tutor, Nicholas, a jealous taskmaster who cares for Francesca deeply. As the subsequent veils are lifted from her clouded mind, Francesca is forced to confront her feelings for Nicholas.—Jwelch5742"
